station,date,yday,mean_temp,mean_do,mean_salinity
QU39,2016-04-04,95,9.569303333333334,6.3732,27.9907
QU39,2016-04-08,99,10.029770000000001,7.319798333333333,27.63742
QU39,2016-04-14,105,10.171491666666666,7.09487,27.752245
QU39,2016-04-22,113,10.6833,6.33211,27.76842
QU39,2016-04-26,117,10.50899,5.661063333333333,27.98078
QU39,2016-04-27,118,10.375425806451613,5.6712096774193546,26.953864516129034
QU39,2016-04-28,119,10.456943333333333,5.444366666666666,28.165933333333335
QU39,2016-05-04,125,10.305413333333334,5.117063333333333,28.270123333333334
QU39,2016-05-06,127,10.11433,4.83659,28.57104
QU39,2016-05-08,129,10.203693333333334,4.708706666666667,28.98084
QU39,2016-05-09,130,9.960143333333333,4.890725,28.873985
QU39,2016-05-18,139,12.245266666666666,7.045546666666667,27.921413333333334
QU39,2016-05-19,140,12.089018918918919,7.5020837837837835,28.086927027027027
QU39,2016-05-29,150,11.740856666666666,5.7396899999999995,28.29186
QU39,2016-05-30,151,12.314345,5.9864,27.868258333333333
QU39,2016-06-06,158,12.157776666666667,5.086216666666667,27.956476666666667
QU39,2016-06-08,160,11.52976,4.8677866666666665,28.17161
QU39,2016-06-09,161,11.918758333333333,5.028638333333333,27.956716666666665
QU39,2016-06-19,171,12.688636666666667,4.93135,27.507686666666668
QU39,2016-06-20,172,12.722405,4.9172633333333335,27.492446666666666
QU39,2016-06-29,181,12.079136666666667,4.328076666666667,27.779633333333333
QU39,2016-06-30,182,11.438085,4.114301666666667,28.174623333333333
QU39,2016-07-10,192,14.585366666666667,5.0151200000000005,26.995543333333334
QU39,2016-07-11,193,15.008198333333333,5.106928333333333,26.788745
QU39,2016-07-20,202,13.632723333333333,4.421666666666667,27.535989999999998
QU39,2016-07-21,203,13.492516666666667,4.311886666666666,27.529631666666667
QU39,2016-07-29,211,11.427533333333333,3.9373633333333333,28.481363333333334
QU39,2016-07-31,213,10.537043333333333,3.56611,28.97984
QU39,2016-08-01,214,10.887136666666667,3.7236016666666667,28.93969166666667
QU39,2016-08-10,223,12.803806666666667,5.112703333333333,28.259126666666667
QU39,2016-08-11,224,12.1786,4.562376666666666,28.421031666666668
QU39,2016-08-18,231,10.698993333333334,3.61937,29.00315
QU39,2016-08-20,233,10.66237,3.87886,29.04718
QU39,2016-08-22,235,10.921235,4.251943333333333,28.809006666666665
QU39,2016-08-31,244,12.792466666666666,5.1811066666666665,28.66846
QU39,2016-09-01,245,13.842976666666667,5.65966,28.511293333333334
QU39,2016-09-08,252,13.88575,5.115506666666667,28.535726666666665
QU39,2016-09-10,254,13.397516666666666,4.809976666666667,28.5732
QU39,2016-09-11,255,12.596848333333334,4.423651666666666,28.518608333333333
QU39,2016-09-20,264,12.986413333333333,4.78058,28.67522
QU39,2016-09-22,266,12.646351666666666,4.579598333333333,28.766811666666666
QU39,2016-09-29,273,11.04773,3.620493333333333,29.057266666666667
QU39,2016-10-01,275,11.193923333333334,3.8345433333333334,28.824166666666667
QU39,2016-10-02,276,11.37394,3.9954216666666666,28.906133333333333
QU39,2016-10-12,286,11.596068333333333,4.45246,28.871951666666668
QU39,2016-10-17,291,11.502896666666667,4.9984166666666665,28.83363
QU39,2016-10-22,296,11.21698,5.09891,28.920746666666666
QU39,2016-10-24,298,11.20591,5.281843333333334,28.763363333333334
QU39,2016-11-09,314,10.802037777777779,5.598971111111111,28.13512111111111
QU39,2016-11-10,315,10.840976666666666,5.61292,28.030903333333335
QU39,2016-11-14,319,10.643583333333334,5.48864,27.511536666666665
QU39,2016-11-26,331,9.740268032786885,9.39337786885246,26.316804098360656
QU39,2016-11-28,333,9.576842622950819,6.315922950819672,26.264893442622952
QU39,2016-12-03,338,9.27108132780083,6.04961244813278,26.72943651452282
QU39,2016-12-05,340,9.271418333333333,5.50562,27.441248333333334
QU39,2016-12-15,350,8.294383402489627,5.673172614107884,27.42776265560166
QU39,2017-01-05,5,7.056203333333333,6.1668433333333335,27.984841666666668
QU39,2017-01-08,8,6.972171666666667,6.3070305555555555,27.977678333333333
QU39,2017-01-13,13,7.1885666666666665,6.03314,28.24524
QU39,2017-01-14,14,7.123758333333333,6.0778083333333335,28.265895
QU39,2017-01-15,15,7.0238692946058094,5.994602489626556,28.26496182572614
QU39,2017-01-24,24,7.409493333333334,6.198465,28.504108333333335
QU39,2017-01-26,26,7.383563535911602,4.818165745856354,28.45146408839779
QU39,2017-02-02,33,7.3617098360655735,6.163603278688525,28.604288524590164
QU39,2017-02-03,34,7.160734426229508,6.214390163934426,28.5967131147541
QU39,2017-02-14,45,6.680601666666667,6.707061666666666,28.27519
QU39,2017-02-17,48,6.901026229508197,6.589839344262295,28.441088524590164
QU39,2017-02-23,54,6.995552459016394,6.512386885245902,28.45357049180328
QU39,2017-02-24,55,7.049809836065574,6.381183606557377,28.447134426229507
QU39,2017-02-25,56,7.2404065573770495,6.340756557377049,28.614962295081966
QU39,2017-03-09,68,7.211688524590164,6.603834426229509,28.64226393442623
QU39,2017-03-11,70,7.128526229508196,6.815962295081968,28.414293442622952
QU39,2017-03-15,74,7.324060330578512,7.074684297520661,28.159329752066117
QU39,2017-04-03,93,8.025234426229508,7.088832786885246,28.494195081967213
QU39,2017-04-07,97,8.34847786885246,7.0811926229508195,28.40122213114754
QU39,2017-04-11,101,8.340758196721312,6.762299180327869,28.417995901639344
QU39,2017-04-17,107,8.687481666666667,7.14552,28.26957833333333
QU39,2017-04-20,110,8.945082786885246,7.604072131147541,27.82161475409836
QU39,2017-04-21,111,8.987321666666666,7.488755,28.144051666666666
QU39,2017-04-24,114,9.4329,8.090849180327869,27.742204918032787
QU39,2017-05-02,122,9.961157851239669,7.151076033057851,27.744279338842976
QU39,2017-05-03,123,9.886957894736842,7.401552631578947,27.6933
QU39,2017-05-08,128,10.1287725,6.69205,27.938795
QU39,2017-05-16,136,11.422045901639343,6.607606557377049,26.926454098360654
QU39,2017-05-17,137,11.759115,6.53328,26.470916666666668
QU39,2017-05-29,149,10.588175,5.353323333333333,28.241883333333334
QU39,2017-06-05,156,12.880560000000001,6.37047,26.50078
QU39,2017-06-06,157,12.677023333333333,6.144336666666667,26.71614
QU39,2017-06-12,163,11.67513,5.262451666666666,27.21052
QU39,2017-06-13,164,11.43911,5.127016666666667,27.284996666666668
QU39,2017-06-19,170,13.602123333333333,5.832743333333333,24.76118
QU39,2017-06-28,179,10.48483448275862,4.7058431034482755,28.037775862068965
QU39,2017-06-29,180,10.84159,4.907328333333333,27.774346666666666
QU39,2017-07-07,188,12.393854545454545,5.611290909090909,27.36700909090909
QU39,2017-07-11,192,11.485151666666667,5.133765,27.65211
QU39,2017-07-12,193,11.956763333333333,5.368696666666667,27.48809333333333
QU39,2017-07-17,198,12.965236666666666,5.401243333333333,27.025923333333335
QU39,2017-07-24,205,12.156353333333334,4.767241666666667,27.421955
QU39,2017-07-25,206,11.307733333333333,4.47985,27.698613333333334
QU39,2017-08-04,216,10.951196666666666,4.35672,27.973343333333332
QU39,2017-08-08,220,10.606965,4.245595,28.192751666666666
QU39,2017-08-14,226,12.956574576271187,5.393828813559322,27.6736593220339
QU39,2017-08-15,227,12.725416666666666,5.360496666666666,27.794303333333332
QU39,2017-08-21,233,12.035040677966101,4.836094915254237,28.025349152542372
QU39,2017-08-28,240,11.58309,4.719546666666667,27.97823
QU39,2017-08-29,241,11.663337931034484,4.699312068965517,28.09740172413793
QU39,2017-09-05,248,11.358963333333334,4.418738333333334,28.15412
QU39,2017-09-12,255,13.077366666666666,4.7706333333333335,27.982141666666667
QU39,2017-09-14,257,11.316336666666666,4.25189,28.34705
QU39,2017-09-18,261,12.186163333333333,4.734053333333334,28.318438333333333
QU39,2017-09-26,269,11.998616666666667,4.917181666666667,28.540406666666666
QU39,2017-09-27,270,12.049696551724137,5.010582758620689,28.55279655172414
QU39,2017-10-03,276,10.461784745762712,3.9463322033898307,28.992789830508475
QU39,2017-10-04,277,10.50184,3.96694,28.979956666666666
QU39,2017-10-10,283,10.700646666666668,4.328796666666666,28.9636
QU39,2017-10-11,284,10.189480327868852,4.170444262295082,28.530742622950818
QU39,2017-10-20,293,10.783976666666666,5.099286666666667,29.003125
QU39,2017-10-23,296,10.908224137931034,5.369975862068966,28.79206551724138
QU39,2017-10-24,297,10.85379,5.34163,28.824855
QU39,2017-10-31,304,10.139483333333333,4.519686666666667,28.600358333333332
QU39,2017-11-06,310,8.85485172413793,4.467896551724138,28.903037931034483
QU39,2017-11-08,312,8.918631666666666,4.881546666666667,28.865751666666668
QU39,2017-11-16,320,9.167178333333334,5.482165,29.020403333333334
QU39,2017-11-20,324,9.069778333333334,5.764561666666666,28.71908
QU39,2017-11-23,327,8.96222,5.80266,28.509916666666665
QU39,2017-11-27,331,8.957457627118645,5.856111864406779,28.617947457627118
QU39,2017-12-04,338,8.742231034482758,5.7358379310344825,28.571406896551725
QU39,2017-12-06,340,8.50395172413793,5.5136379310344825,28.156237931034482
QU39,2017-12-11,345,8.295446666666667,4.76159,28.231093333333334
QU39,2018-01-03,3,7.629003448275862,4.962931034482759,28.86728620689655
QU39,2018-01-04,4,7.168946666666667,5.296923333333333,28.610046666666666
QU39,2018-01-09,9,7.469496666666667,5.37073,28.737156666666667
QU39,2018-01-22,22,8.027126666666666,5.804546666666667,29.018753333333333
QU39,2018-01-24,24,8.018923333333333,5.86738,28.958993333333332
QU39,2018-01-31,31,7.72504,6.180863333333333,28.494993333333333
QU39,2018-02-01,32,7.408387096774193,6.0167677419354835,27.535590322580646
QU39,2018-02-06,37,7.590524137931035,6.069713793103448,28.386655172413793
QU39,2018-02-13,44,7.983951724137931,4.811006896551724,28.81538275862069
QU39,2018-02-14,45,7.696123333333333,5.31979,28.64257
QU39,2018-02-19,50,7.613393103448276,5.165779310344828,28.73465517241379
QU39,2018-02-27,58,6.98933,6.21589,28.33713
QU39,2018-03-05,64,6.967896666666666,6.3414633333333335,28.288843333333332
QU39,2018-03-06,65,7.166493103448276,6.047465517241379,28.43346551724138
QU39,2018-03-13,72,7.49629,5.73816,28.697723333333332
QU39,2018-03-16,75,7.592116666666667,6.73245,28.52909
QU39,2018-03-20,79,8.010203333333333,6.802833333333333,28.784016666666666
QU39,2018-03-27,86,8.122956666666667,6.335383333333334,28.984613333333332
QU39,2018-03-28,87,8.11963448275862,6.7098344827586205,28.780575862068964
QU39,2018-04-04,94,8.471972413793104,6.340210344827586,29.036655172413795
QU39,2018-04-12,102,8.842103333333334,6.8087333333333335,28.904963333333335
QU39,2018-04-16,106,8.838044827586208,6.495917241379311,29.004075862068966
QU39,2018-04-17,107,8.890783333333333,6.569046666666667,28.94308
QU39,2018-04-24,114,9.434683333333334,6.412336666666667,28.81304
QU39,2018-04-25,115,9.435362068965517,6.29791724137931,28.872837931034482
QU39,2018-05-02,122,9.983716666666666,5.599323333333333,29.178036666666667
QU39,2018-05-08,128,11.21052,6.5458066666666666,28.68265
QU39,2018-05-10,130,11.852723333333333,6.776366666666667,28.616586666666667
QU39,2018-05-15,135,11.04647,5.367946666666667,28.99387
QU39,2018-05-22,142,13.549776666666666,6.091213333333333,27.18324
QU39,2018-05-25,145,12.558846666666668,5.1534233333333335,27.707856666666668
QU39,2018-05-29,149,11.334236666666666,4.58885,28.41044
QU39,2018-06-04,155,12.170303448275861,5.378434482758621,27.763648275862067
QU39,2018-06-05,156,12.666640000000001,5.608876666666666,27.210773333333332
QU39,2018-06-11,162,12.432523333333334,5.154046666666667,26.310456666666667
QU39,2018-06-18,169,10.439479310344828,4.0185344827586205,28.57376551724138
QU39,2018-06-20,171,12.025653333333333,5.034623333333333,27.546453333333332
QU39,2018-06-26,177,13.036263333333332,5.458898333333333,27.215585
QU39,2018-07-11,192,11.581995081967213,4.812527868852459,28.026667213114756
QU39,2018-07-16,197,10.836481967213114,4.496218032786885,28.683980327868852
QU39,2018-07-19,200,11.2515,5.012275409836065,28.313275409836066
QU39,2018-07-23,204,11.583226229508197,5.541485245901639,28.73094262295082
QU39,2018-07-30,211,11.865216393442623,5.8474704918032785,28.51530819672131
QU39,2018-07-31,212,12.887511666666667,6.652611666666667,28.316166666666668
QU39,2018-08-09,221,13.759459999999999,5.043866666666666,27.96024
QU39,2018-08-14,226,14.262650847457627,5.848106779661017,24.269581355932203
QU39,2018-08-15,227,12.027523333333333,4.45476,28.13540666666667
QU39,2018-08-21,233,11.092993333333334,4.328073333333333,28.623746666666666
QU39,2018-08-29,241,11.207866666666666,4.68508,28.72782
QU39,2018-09-04,247,10.99505,4.468876666666667,28.781753333333334
QU39,2018-09-05,248,10.901926666666666,4.33575,28.86292
QU39,2018-09-13,256,13.747303333333333,5.405553333333334,28.296853333333335
QU39,2018-09-18,261,13.52858,5.375216666666667,28.116846666666667
QU39,2018-09-25,268,11.980503333333333,4.523416666666667,28.513283333333334
QU39,2018-09-27,270,10.757633333333333,4.00226,28.919446666666666
QU39,2018-10-04,277,10.61714,4.673913333333333,28.420873333333333
QU39,2018-10-09,282,10.961053333333334,4.75416,28.646143333333335
QU39,2018-10-12,285,10.691546666666667,4.4427433333333335,28.879876666666668
QU39,2018-10-16,289,10.265943333333333,4.38629,29.187353333333334
QU39,2018-10-24,297,10.390847540983607,5.0484786885245905,29.330404918032787
QU39,2018-10-30,303,10.793423333333333,5.440526666666667,29.21154
QU39,2018-11-07,311,10.560603333333333,NaN,29.062526666666667
QU39,2018-11-08,312,10.442896551724138,NaN,29.089775862068965
QU39,2018-11-16,320,9.9997,NaN,28.71566333333333
QU39,2018-11-19,323,9.779246666666667,NaN,28.60912666666667
QU39,2018-11-28,332,9.48251724137931,-1.7233,28.947127586206896
QU39,2018-12-04,338,9.159346666666666,-1.73638,28.909673333333334
QU39,2018-12-05,339,9.20103,-1.7333533333333333,29.031716666666668
QU39,2018-12-19,353,8.676426666666666,6.0336533333333335,28.746616666666668
QU39,2019-01-16,16,7.8748163934426225,6.323234426229508,28.461809836065573
QU39,2019-01-23,23,8.036724590163935,6.319206557377049,28.757265573770493
QU39,2019-01-29,29,7.9969833333333336,6.212871666666667,28.676071666666665
QU39,2019-02-05,36,7.9503,5.098977049180328,29.175301639344262
QU39,2019-02-12,43,6.972265573770492,6.019781967213115,28.970765573770493
QU39,2019-02-21,52,6.830401666666667,6.266061666666666,28.958751666666668
QU39,2019-02-26,57,6.955237704918033,6.3554016393442625,29.026740983606558
QU39,2019-03-05,64,6.859904918032787,6.3568311475409836,29.203070491803278
QU39,2019-03-12,71,7.315515,6.8069749999999996,29.251341666666665
QU39,2019-03-20,79,7.590563934426229,6.722081967213115,29.343545901639345
QU39,2019-03-27,86,8.275434426229507,7.78604262295082,29.304939344262294
QU39,2019-04-02,92,8.548974576271187,6.590888135593221,29.54437627118644
QU39,2019-04-10,100,9.119952459016394,6.809568852459017,29.40106557377049
QU39,2019-04-17,107,9.354995081967212,6.425903278688525,29.452003278688526
QU39,2019-05-02,122,9.890036666666667,5.4384033333333335,29.53975
QU39,2019-05-09,129,9.64499,4.74686,30.00925
QU39,2019-05-22,142,12.524896666666667,6.610393333333334,29.390723333333334
QU39,2019-05-29,149,11.158206666666667,5.412746666666667,29.3554
QU39,2019-06-04,155,11.832873333333334,5.680923333333333,29.099893333333334
QU39,2019-06-20,171,10.719866666666666,4.796786666666667,29.324353333333335
QU39,2019-06-25,176,11.404304918032787,5.60025737704918,29.188155737704918
QU39,2019-07-03,184,14.339933333333333,5.517743333333334,27.920803333333332
QU39,2019-07-09,190,14.95326,5.22472,26.859206666666665
QU39,2019-07-18,199,13.180676666666667,4.63512,27.55988333333333
QU39,2019-07-24,205,12.659628333333334,4.760511666666667,27.676688333333335
QU39,2019-07-30,211,10.805359016393442,3.836195081967213,28.72317868852459
QU39,2019-08-07,219,12.542072881355931,4.474179661016949,27.834874576271186
QU39,2019-08-15,227,13.18714,4.346923333333334,27.86632
QU39,2019-08-20,232,13.280527118644068,4.675159322033898,28.233974576271187
QU39,2019-08-29,241,11.22833,3.6888983333333334,28.605398333333333
QU39,2019-09-04,247,12.442573770491803,4.673952459016394,28.554593442622952
QU39,2019-09-19,262,13.879928333333334,5.115046666666666,28.079731666666667
QU39,2019-09-24,267,13.863913114754098,5.20325737704918,27.52429180327869
QU39,2019-10-12,285,11.189998333333333,5.167343333333333,28.62933
QU39,2019-10-18,291,11.100667213114754,5.854508196721311,28.70413442622951
QU39,2019-10-30,303,10.032340983606558,4.934542622950819,28.802195081967213
QU39,2019-11-05,309,10.152493333333334,5.115053333333333,28.86592
QU39,2019-11-13,317,10.044603333333333,4.988176666666667,28.752016666666666
QU39,2019-11-20,324,9.96069,5.3432466666666665,28.762596666666667
QU39,2019-11-26,330,9.418956666666666,5.0761,28.879436666666667
QU39,2019-12-03,337,8.479183333333333,4.756616666666667,28.956766666666667
QU39,2019-12-13,347,8.452733333333333,5.622686666666667,28.87987
QU29,2014-08-15,227,11.179531147540983,5.340683606557377,29.02964262295082
QU29,2014-08-28,240,10.966195081967212,4.667822950819672,29.11502131147541
QU29,2014-10-31,304,10.386231147540984,4.851796721311476,27.980045901639343
QU29,2014-11-24,328,9.258475409836066,4.929391803278689,28.46637868852459
QU29,2015-01-08,8,8.12873606557377,5.302588524590164,28.326698360655737
QU29,2015-02-20,51,8.846986885245903,5.06277868852459,28.334106557377048
QU29,2015-04-02,92,9.350190163934426,5.385563934426229,28.49707868852459
QU29,2015-04-16,106,9.629659016393443,5.512111475409836,28.526152459016394
QU29,2015-04-28,118,9.937972131147541,5.896944262295082,28.747660655737704
QU29,2015-05-25,145,10.936683333333333,4.864026666666667,29.17821
QU29,2015-06-08,159,11.54132,4.553146666666667,28.89801
QU29,2015-06-25,176,11.99388,4.79133,28.678193333333333
QU29,2015-07-08,189,11.128273333333333,4.1763,29.24138
QU29,2015-09-17,260,11.110753333333333,3.591353333333333,29.38967
QU29,2015-09-30,273,10.88374,3.58305,29.166643333333333
QU29,2015-10-21,294,10.67066,3.68377,29.142773333333334
QU29,2015-11-04,308,10.31838,3.6666266666666667,29.310136666666665
QU29,2015-12-15,349,8.948386885245903,5.71833606557377,28.886044262295083
QU29,2016-01-06,6,8.218803278688524,5.615567213114754,29.14002786885246
QU29,2016-02-17,48,8.34488,5.968485,28.618855
QU29,2016-03-17,77,8.580841666666666,5.74695,27.863775
QU29,2016-04-06,97,9.457191666666667,5.6873933333333335,28.520228333333332
QU29,2016-04-29,120,10.19597,5.130326666666667,28.6114
QU29,2016-05-06,127,10.215716666666667,4.98547,28.887323333333335
QU29,2016-05-07,128,10.190626666666667,4.944763333333333,28.934796666666667
QU29,2016-05-20,141,10.94819,5.578483333333334,28.87931
QU29,2016-05-27,148,10.994256666666667,5.110946666666667,28.949906666666667
QU29,2016-05-29,150,10.902496666666666,5.06703,28.927253333333333
QU29,2016-06-10,162,11.307728333333333,4.720561666666667,28.873215
QU29,2016-06-14,166,11.850053333333333,5.03874,28.441466666666667
QU29,2016-06-18,170,12.037306666666666,4.768883333333333,28.277346666666666
QU29,2016-06-19,171,11.9542,4.692126666666667,28.25655666666667
QU29,2016-07-01,183,11.70091,4.366163333333334,28.72519
QU29,2016-07-07,189,12.035666666666666,4.543853333333333,28.62077
QU29,2016-07-09,191,13.009776666666667,4.863616666666666,28.024026666666668
QU29,2016-07-10,192,12.876583333333333,4.76248,28.10517
QU29,2016-07-22,204,12.24673,4.222393333333334,28.544801666666668
QU29,2016-07-29,211,11.964336666666666,4.17974,28.942213333333335
QU29,2016-07-30,212,11.860873333333334,4.18894,29.01498
QU29,2016-07-31,213,11.582693333333333,4.1121533333333335,29.11357
QU29,2016-08-12,225,11.611113333333334,4.352545,28.93725
QU29,2016-08-18,231,11.256183333333333,4.20593,29.232613333333333
QU29,2016-08-19,232,11.381193333333334,4.266016666666666,29.295796666666668
QU29,2016-08-20,233,11.371696666666667,4.25969,29.3323
QU29,2016-09-02,246,11.603743333333334,4.36957,29.085121666666666
QU29,2016-09-08,252,11.96294,4.35311,29.134896666666666
QU29,2016-09-09,253,12.10024,4.402263333333333,29.079556666666665
QU29,2016-09-10,254,12.110443333333333,4.378023333333333,29.03377
QU29,2016-09-24,268,11.333188333333334,4.0059716666666665,29.172751666666667
QU29,2016-09-29,273,11.036796666666667,3.841466666666667,29.472773333333333
QU29,2016-09-30,274,10.974056666666666,3.85179,29.514136666666666
QU29,2016-10-01,275,10.92752,3.787323333333333,29.52873
QU29,2016-10-20,294,9.161697142857143,3.5287085714285715,24.959525714285714
QU29,2016-10-24,298,10.661249999999999,4.22851,28.98284
QU29,2016-11-06,311,10.517913333333333,4.655593333333333,28.758126666666666
QU29,2016-11-14,319,10.282428,4.431102,28.307072
QU29,2016-12-01,336,9.468026815642459,5.184859776536313,27.609784916201118
QU29,2016-12-05,340,9.299570491803278,5.1746295081967215,27.678113114754098
QU29,2016-12-16,351,8.514164788732394,5.05037676056338,28.319070422535212
QU29,2017-01-09,9,7.68713606557377,5.5015590163934425,28.57202786885246
QU29,2017-01-13,13,7.721125,8.574291666666667,28.799576666666667
QU29,2017-01-14,14,7.7611566666666665,5.378003333333333,28.849718333333332
QU29,2017-01-30,30,7.824134166666667,5.5681425,28.855686666666667
QU29,2017-02-02,33,7.80753606557377,5.5234147540983605,29.011831147540985
QU29,2017-02-03,34,7.875037704918033,5.381845901639345,29.076616393442624
QU29,2017-02-18,49,7.489045054945055,5.756873626373626,28.916318681318682
QU29,2017-02-23,54,7.626286885245902,5.666131147540984,28.92242131147541
QU29,2017-02-24,55,7.6891819672131145,5.639047540983607,28.969275409836065
QU29,2017-03-10,69,7.619004918032787,5.7071344262295085,29.061662295081966
QU29,2017-03-11,70,7.646144262295082,5.730939344262295,29.06507049180328
QU29,2017-04-10,100,8.36569344262295,6.2188803278688525,28.774883606557378
QU29,2017-04-17,107,8.632868852459016,6.26195737704918,28.770444262295083
QU29,2017-05-09,129,9.640713114754098,5.803383606557377,28.65673442622951
QU29,2017-05-19,139,10.782276666666666,5.867423333333333,27.766103333333334
QU29,2017-05-25,145,10.18144,5.374406666666666,28.49151
QU29,2017-06-07,158,11.768256666666666,5.791446666666666,27.5974
QU29,2017-06-14,165,10.950806666666667,5.067613333333333,28.189326666666666
QU29,2017-07-04,185,11.573213333333333,5.443576666666667,28.258426666666665
